Day;Hour;Secular_Holiday;Religious_holiday;Sports;TV_Media;Weather_transport;AirTempMLM;AirTempSTHLM;precipitationMLM;precipitationSTHLM;RainMLM2;RainSTHLM2;D_precipitationMLM;D_precipitationSTHLM;D_AirTempMLM;D_AirTempSTHLM;D_precipitationMLM2;D_precipitationSTHLM2;D_AirTempMLM2;D_AirTempSTHLM2;MY;StandSize;AirTempMLM2;AirTempSTHLM2
6;9;0;0;1;0;0;14;14.5;0;0;0;0;0;0;-2.399999999999999;-.5;0;0;5.759999999999994;.25;201705;1.4423202;196;210.25
7;9;0;0;1;0;0;17;15.6;0;0;0;0;0;0;1.5;-.0999999999999996;0;0;2.25;.0099999999999999;201705;1.1745182;289;243.36
1;9;0;0;0;0;0;16.6;15.6;0;0;0;0;0;0;.5;.6999999999999993;0;0;.25;.489999999999999;201705;1.3103958;275.56;243.36
2;9;0;0;0;0;0;19.3;13.1;0;0;0;0;0;0;1.400000000000002;1.699999999999999;0;0;1.960000000000006;2.889999999999998;201705;1.3042817;372.48999;171.61
3;9;0;0;0;0;0;12.7;19.3;0;0;0;0;0;0;-.2000000000000011;2.400000000000002;0;0;.0400000000000004;5.76000000000001;201705;1.4387143;161.28999;372.48999
4;9;0;1;0;0;0;16.4;15.5;0;0;0;0;0;0;1.599999999999998;1.800000000000001;0;0;2.559999999999993;3.240000000000002;201705;1.4234558;268.95999;240.25
5;9;0;0;0;0;0;19.2;16.8;0;0;0;0;0;0;.8999999999999986;2.100000000000001;0;0;.8099999999999974;4.410000000000006;201705;2.0802979;368.64001;282.23999
6;9;0;0;0;0;0;22;16;0;0;0;0;0;0;.3999999999999986;1.5;0;0;.1599999999999989;2.25;201705;1.5779766;484;256
7;9;0;0;0;0;0;23.9;24.1;0;0;0;0;0;0;1.899999999999999;-.5;0;0;3.609999999999995;.25;201705;1.2728313;571.21002;580.81
1;9;0;0;0;0;0;14.7;14.9;0;0;0;0;0;0;0;.2000000000000011;0;0;0;.0400000000000004;201705;1.2471765;216.09;222.00999
2;9;0;0;0;0;0;14.1;12;.5;0;.25;0;.5;0;-.8000000000000007;.5;.25;0;.6400000000000011;.25;201705;1.2427442;198.81;144
3;9;0;0;0;0;0;16.1;11;0;0;0;0;0;-.1;1.100000000000001;-.3000000000000007;0;.01;1.210000000000003;.0900000000000004;201705;1.3383938;259.20999;121
4;9;0;0;0;0;0;14.6;11.8;0;0;0;0;0;0;1.699999999999999;.1000000000000014;0;0;2.889999999999998;.0100000000000003;201706;1.4073689;213.16;139.24001
5;9;0;0;0;0;0;17;12.1;0;0;0;0;0;0;.6000000000000014;1.199999999999999;0;0;.3600000000000017;1.439999999999998;201706;1.5268103;289;146.41
6;9;0;0;0;0;0;17.4;14.7;0;0;0;0;0;0;.5999999999999979;-.3000000000000007;0;0;.3599999999999974;.0900000000000004;201706;1.4458579;302.76001;216.09
7;9;0;1;0;0;0;16;12.7;.3;0;.09;0;.2;0;.4000000000000004;1.199999999999999;.04;0;.1600000000000003;1.439999999999998;201706;1.0146824;256;161.28999
1;9;0;0;0;0;0;15.8;11.5;0;0;0;0;0;0;.5;1.1;0;0;.25;1.209999999999999;201706;1.4138823;249.64;132.25
2;9;1;0;0;0;0;18.6;18.5;0;0;0;0;0;0;0;.6999999999999993;0;0;0;.489999999999999;201706;1.3463485;345.95999;342.25
3;9;0;0;0;0;0;14.8;13.8;0;0;0;0;0;0;2;.5;0;0;4;.25;201706;1.2721695;219.03999;190.44
4;9;0;0;0;0;0;15.9;11.9;0;0;0;0;0;0;.4000000000000004;-.4000000000000004;0;0;.1600000000000003;.1600000000000003;201706;1.3845998;252.81;141.61
5;9;0;0;0;0;0;19.8;17.1;0;0;0;0;0;0;1.5;.6000000000000014;0;0;2.25;.3600000000000017;201706;1.565828;392.04001;292.41
6;9;0;0;0;0;0;15.7;14.9;0;0;0;0;0;0;.5999999999999996;.5999999999999996;0;0;.3599999999999996;.3599999999999996;201706;1.3651277;246.49001;222.00999
7;9;0;0;0;0;0;21.1;19.1;0;0;0;0;0;0;2;.9000000000000021;0;0;4;.8100000000000038;201706;1.1089656;445.20999;364.81
1;9;0;0;0;0;0;17.9;14.3;0;0;0;0;0;0;.5;0;0;0;.25;0;201706;1.3915926;320.41;204.49001
2;9;0;0;0;0;0;15.3;13;0;0;0;0;0;0;.2000000000000011;-1.4;0;0;.0400000000000004;1.960000000000001;201706;.94756383;234.09;169
3;9;0;0;0;0;0;16.4;18.4;0;0;0;0;0;0;1.299999999999999;.5999999999999979;0;0;1.689999999999997;.3599999999999974;201706;1.4116628;268.95999;338.56
4;9;0;0;0;0;0;19.5;20.8;0;0;0;0;0;0;.5;.1999999999999993;0;0;.25;.0399999999999997;201706;1.5348092;380.25;432.64001
6;9;0;0;0;0;0;17.6;19.1;0;0;0;0;0;0;1.700000000000001;.4000000000000021;0;0;2.890000000000004;.1600000000000017;201706;1.4850247;309.76001;364.81
7;9;0;0;0;0;0;20.2;22.2;0;0;0;0;0;0;.5;.6999999999999993;0;0;.25;.489999999999999;201706;1.1681278;408.04001;492.84
1;9;0;0;0;0;0;22.2;19.2;0;0;0;0;0;0;-.1000000000000014;.5;0;0;.0100000000000003;.25;201706;1.4742821;492.84;368.64001
2;9;0;0;0;0;0;17.5;14.9;0;0;0;0;0;0;-.6000000000000014;-.4000000000000004;0;0;.3600000000000017;.1600000000000003;201706;1.5662351;306.25;222.00999
3;9;0;0;0;0;0;17.5;14.9;0;0;0;0;0;0;.8999999999999986;.7000000000000011;0;0;.8099999999999974;.4900000000000015;201706;1.6025685;306.25;222.00999
4;9;0;0;0;0;1;16.9;15.9;0;0;0;0;0;0;.7999999999999972;.9000000000000004;0;0;.6399999999999955;.8100000000000006;201706;1.5726023;285.60999;252.81
5;9;0;0;0;0;0;19.3;15.5;0;0;0;0;0;0;.1999999999999993;.0999999999999996;0;0;.0399999999999997;.0099999999999999;201706;1.5880724;372.48999;240.25
6;9;1;0;0;0;0;18.5;13.9;0;.1;0;.01;0;0;.5;0;0;0;.25;0;201706;1.0993136;342.25;193.21001
7;9;0;0;0;0;0;17.8;17.3;0;0;0;0;0;0;1.300000000000001;1;0;0;1.690000000000002;1;201706;1.2267863;316.84;299.29001
1;9;0;0;0;0;0;16.6;12;0;0;0;0;0;-.7;1.100000000000001;1;0;.4899999999999999;1.210000000000003;1;201706;1.4861008;275.56;144
2;9;0;0;0;0;0;15.7;15.6;0;0;0;0;0;0;.5;.6999999999999993;0;0;.25;.489999999999999;201706;1.5508941;246.49001;243.36
3;9;0;0;0;0;0;16.5;15.8;0;0;0;0;0;0;2.5;-.3000000000000007;0;0;6.25;.0900000000000004;201706;1.5818951;272.25;249.64
4;9;0;0;0;0;0;15.6;15;0;0;0;0;0;0;-.5999999999999996;1.699999999999999;0;0;.3599999999999996;2.889999999999998;201706;1.5669969;243.36;225
5;9;0;0;0;0;0;15.4;16.5;.9;0;.8100000000000001;0;.4;0;.5999999999999996;-.1999999999999993;.16;0;.3599999999999996;.0399999999999997;201706;1.6054521;237.16;272.25
6;9;0;0;0;0;0;14.8;15.3;0;0;0;0;0;0;.1000000000000014;-.2999999999999989;0;0;.0100000000000003;.0899999999999994;201707;1.4506942;219.03999;234.09
7;9;0;0;0;0;0;15.9;16.5;0;0;0;0;0;0;0;-.6000000000000014;0;0;0;.3600000000000017;201707;1.1351235;252.81;272.25
1;9;0;0;0;0;0;17.4;18.8;0;0;0;0;0;0;1;1.100000000000001;0;0;1;1.210000000000003;201707;1.4670563;302.76001;353.44
2;9;0;0;0;0;0;16;14.2;0;0;0;0;0;0;.5;0;0;0;.25;0;201707;1.4278905;256;201.64
3;9;0;0;0;0;0;15.1;16.9;0;0;0;0;0;0;.7999999999999989;1.299999999999999;0;0;.6399999999999984;1.689999999999997;201707;1.4221438;228.00999;285.60999
4;9;0;0;0;0;0;17.9;16.2;0;0;0;0;0;0;.8999999999999986;1.299999999999999;0;0;.8099999999999974;1.689999999999997;201707;1.4473243;320.41;262.44
5;9;0;0;0;0;0;18.7;20.2;0;0;0;0;0;0;.6999999999999993;.3999999999999986;0;0;.489999999999999;.1599999999999989;201707;1.4959683;349.69;408.04001
6;9;0;0;0;0;0;18.3;19.2;0;0;0;0;0;0;.5;.5;0;0;.25;.25;201707;1.2689614;334.89001;368.64001
7;9;0;0;0;0;0;15.9;16.8;0;0;0;0;0;0;.8000000000000007;.9000000000000004;0;0;.6400000000000011;.8100000000000006;201707;1.0148814;252.81;282.23999
1;9;0;0;0;0;0;18.7;20.5;0;0;0;0;0;0;0;1.399999999999999;0;0;0;1.959999999999996;201707;1.4580402;349.69;420.25
2;9;0;0;0;0;0;19.7;16.2;0;0;0;0;0;0;.5;.0999999999999979;0;0;.25;.0099999999999996;201707;1.3779017;388.09;262.44
3;9;0;0;0;0;0;16;21.5;0;0;0;0;0;0;-.1000000000000014;2;0;0;.0100000000000003;4;201707;1.3554666;256;462.25
4;9;0;0;0;0;0;18;18;0;0;0;0;0;0;1;1;0;0;1;1;201707;1.4163563;324;324
5;9;0;0;0;0;0;16.3;18.9;0;0;0;0;0;0;.1000000000000014;1.399999999999999;0;0;.0100000000000003;1.959999999999996;201707;1.413886;265.69;357.20999
6;9;0;0;0;0;0;20.3;20.8;0;0;0;0;0;0;.6999999999999993;.8000000000000007;0;0;.489999999999999;.6400000000000011;201707;1.3208684;412.09;432.64001
7;9;0;0;0;0;0;17.8;19.7;0;0;0;0;0;0;.1000000000000014;.5999999999999979;0;0;.0100000000000003;.3599999999999974;201707;.94841868;316.84;388.09
1;9;0;0;0;0;0;18.8;18.8;0;0;0;0;0;0;1.199999999999999;2.100000000000001;0;0;1.439999999999998;4.410000000000006;201707;1.4816312;353.44;353.44
2;9;0;0;0;0;0;16.9;20.6;0;0;0;0;0;0;.9999999999999982;.9000000000000021;0;0;.9999999999999965;.8100000000000038;201707;1.4473542;285.60999;424.35999
3;9;0;0;0;0;0;18.8;19.3;0;0;0;0;0;0;.6000000000000014;1.600000000000001;0;0;.3600000000000017;2.560000000000005;201707;1.5000036;353.44;372.48999
4;9;0;0;0;0;0;21.3;18.6;0;0;0;0;0;0;1.600000000000001;1.200000000000003;0;0;2.560000000000005;1.440000000000007;201707;1.5503128;453.69;345.95999
5;9;0;0;0;0;0;18;18.8;.5;0;.25;0;.2;0;.6999999999999993;.5;.04;0;.489999999999999;.25;201707;1.4674082;324;353.44
6;9;0;0;0;0;0;19.9;18.4;0;0;0;0;0;0;.5999999999999979;.6999999999999993;0;0;.3599999999999974;.489999999999999;201707;1.3476247;396.01001;338.56
7;9;0;0;0;0;0;20.5;18.8;0;0;0;0;0;0;.5;1.800000000000001;0;0;.25;3.240000000000002;201707;.98224348;420.25;353.44
1;9;0;0;0;0;0;17.3;20.4;0;0;0;0;0;0;1.199999999999999;.5;0;0;1.439999999999998;.25;201707;1.4378788;299.29001;416.16
2;9;0;0;0;0;0;17.2;18.2;0;0;0;0;0;0;.0999999999999979;.8000000000000007;0;0;.0099999999999996;.6400000000000011;201707;1.4689448;295.84;331.23999
3;9;0;0;0;0;0;18.6;19.8;0;0;0;0;0;0;1.300000000000001;1.800000000000001;0;0;1.690000000000002;3.240000000000002;201707;1.4739727;345.95999;392.04001
4;9;0;0;0;0;0;22.5;20.5;0;0;0;0;0;0;.8999999999999986;.6999999999999993;0;0;.8099999999999974;.489999999999999;201707;1.5429444;506.25;420.25
5;9;0;0;0;0;0;19;15.8;0;0;0;0;0;0;1.100000000000001;0;0;0;1.210000000000003;0;201707;1.5211562;361;249.64
6;9;0;0;0;0;0;16.2;20.9;.3;0;.09;0;.3;0;-1;.6999999999999993;.09;0;1;.489999999999999;201707;1.3425014;262.44;436.81
7;9;0;0;0;0;0;20.1;19.5;0;0;0;0;0;0;.1000000000000014;-.3999999999999986;0;0;.0100000000000003;.1599999999999989;201707;1.092279;404.01001;380.25
1;9;0;0;0;0;0;20;21.9;0;0;0;0;0;0;2.699999999999999;1.799999999999997;0;0;7.289999999999997;3.23999999999999;201707;1.5302134;400;479.60999
2;9;0;0;0;0;0;22.2;20.8;0;0;0;0;0;0;1.5;-.3999999999999986;0;0;2.25;.1599999999999989;201708;1.6586078;492.84;432.64001
3;9;0;0;0;0;0;19.9;22.7;0;0;0;0;0;0;.6999999999999993;.8000000000000007;0;0;.489999999999999;.6400000000000011;201708;1.6224527;396.01001;515.28998
4;9;0;0;0;0;0;17.1;20.6;2;0;4;0;1.5;0;-.3999999999999986;1.300000000000001;2.25;0;.1599999999999989;1.690000000000002;201708;1.5486922;292.41;424.35999
5;9;0;0;0;0;0;18.8;19.2;0;0;0;0;0;0;.1999999999999993;.8000000000000007;0;0;.0399999999999997;.6400000000000011;201708;1.6663357;353.44;368.64001
6;9;0;0;0;0;0;19.3;18.9;0;.9;0;.8100000000000001;0;-.7000000000000001;1.100000000000001;0;0;.4900000000000001;1.210000000000003;0;201708;1.5220323;372.48999;357.20999
7;9;0;0;0;0;0;17.6;17.8;0;1.6;0;2.560000000000001;0;1.6;.9000000000000021;0;0;2.560000000000001;.8100000000000038;0;201708;1.2152362;309.76001;316.84
1;9;0;0;0;0;0;18.2;18;0;0;0;0;0;0;.5;1.100000000000001;0;0;.25;1.210000000000003;201708;1.6308819;331.23999;324
2;9;0;0;0;0;0;22.1;20.2;0;0;0;0;0;0;.7000000000000028;-.1000000000000014;0;0;.490000000000004;.0100000000000003;201708;1.5661485;488.41;408.04001
3;9;0;0;0;0;0;20.3;20.5;0;0;0;0;0;0;.9000000000000021;.3000000000000007;0;0;.8100000000000038;.0900000000000004;201708;1.5998383;412.09;420.25
4;9;0;0;0;0;0;19.2;19.9;0;0;0;0;0;0;-.1000000000000014;.2999999999999972;0;0;.0100000000000003;.0899999999999983;201708;1.7168851;368.64001;396.01001
5;9;0;0;0;0;0;19.8;22;0;0;0;0;0;0;.8000000000000007;.8999999999999986;0;0;.6400000000000011;.8099999999999974;201708;.90397388;392.04001;484
6;9;0;0;0;0;0;16.6;19.7;0;0;0;0;0;-.2;.3000000000000007;1.199999999999999;0;.04;.0900000000000004;1.439999999999998;201708;1.4434131;275.56;388.09
7;9;0;0;0;0;0;16.9;15.3;0;.4;0;.16;0;.2;.2999999999999972;.2000000000000011;0;.04;.0899999999999983;.0400000000000004;201708;1.3119978;285.60999;234.09
1;9;0;0;0;0;0;18.1;18.9;0;0;0;0;0;0;.8000000000000007;1.399999999999999;0;0;.6400000000000011;1.959999999999996;201708;1.5853287;327.60999;357.20999
2;9;0;0;0;0;0;22;19.5;0;0;0;0;0;0;2;1.600000000000001;0;0;4;2.560000000000005;201708;.59708822;484;380.25
3;9;0;0;0;0;0;18.3;18.9;0;.1;0;.01;0;.1;0;-1.5;0;.01;0;2.25;201708;.62478042;334.89001;357.20999
4;9;0;0;0;0;0;20.9;19.7;0;0;0;0;0;0;.6999999999999993;.6999999999999993;0;0;.489999999999999;.489999999999999;201708;.67679083;436.81;388.09
5;9;0;0;0;0;0;19.7;17.6;0;.6;0;.36;0;.3;.0999999999999979;1.100000000000001;0;.09;.0099999999999996;1.210000000000003;201708;.68322134;388.09;309.76001
6;9;0;0;0;0;0;18.4;17.9;0;.4;0;.16;0;-2.7;1.099999999999998;.6999999999999993;0;7.290000000000001;1.209999999999995;.489999999999999;201708;.57684642;338.56;320.41
7;9;0;0;0;0;0;18.6;18.1;0;0;0;0;0;0;1;.8000000000000007;0;0;1;.6400000000000011;201708;.41746309;345.95999;327.60999
1;9;0;0;0;0;0;18.7;18;0;0;0;0;0;0;1.699999999999999;.5;0;0;2.889999999999998;.25;201708;.62807363;349.69;324
2;9;0;0;0;0;0;18;16.9;0;0;0;0;0;0;1.399999999999999;1.799999999999999;0;0;1.959999999999996;3.239999999999996;201708;.62991804;324;285.60999
3;9;0;0;0;0;0;17;16.1;0;0;0;0;0;0;-1.699999999999999;.6000000000000014;0;0;2.889999999999998;.3600000000000017;201708;.67801231;289;259.20999
4;9;0;0;0;0;0;18.8;15.7;0;0;0;0;0;0;1.100000000000001;.2999999999999989;0;0;1.210000000000003;.0899999999999994;201708;.64745319;353.44;246.49001
5;9;0;0;0;0;0;18.2;12.2;0;1.2;0;1.44;0;.6;.3999999999999986;.5999999999999996;0;.36;.1599999999999989;.3599999999999996;201708;.70086253;331.23999;148.84
6;9;0;0;0;0;0;18;14.8;0;0;0;0;0;0;.8000000000000007;1.5;0;0;.6400000000000011;2.25;201708;.63156044;324;219.03999
7;9;0;0;0;0;0;15.4;16.4;1.3;0;1.69;0;0;0;.8000000000000007;.6999999999999993;0;0;.6400000000000011;.489999999999999;201708;.36242613;237.16;268.95999
1;9;0;0;0;0;0;19.1;14.7;0;0;0;0;0;0;1.700000000000003;-.4000000000000004;0;0;2.89000000000001;.1600000000000003;201708;.58768666;364.81;216.09
2;9;0;0;0;0;0;21.7;18.1;0;0;0;0;0;0;1.099999999999998;.9000000000000021;0;0;1.209999999999995;.8100000000000038;201708;.57659626;470.89001;327.60999
3;9;0;0;0;0;0;19.2;20.2;0;0;0;0;-.1;0;-.3000000000000007;.0999999999999979;.01;0;.0900000000000004;.0099999999999996;201708;.59469968;368.64001;408.04001
4;9;0;0;0;0;0;17.5;16.8;0;.1;0;.01;0;-1.3;-.3000000000000007;.6999999999999993;0;1.69;.0900000000000004;.489999999999999;201708;.62635916;306.25;282.23999
5;10;0;0;0;0;0;10.4;9.199999999999999;0;0;0;0;0;0;.5999999999999996;1.699999999999999;0;0;.3599999999999996;2.889999999999998;201604;.56461424;108.16;84.639999
6;10;0;0;0;0;0;11.8;5;0;.1;0;.01;0;.1;1.800000000000001;-1.1;0;.01;3.240000000000002;1.209999999999999;201604;.44121292;139.24001;25
7;10;0;0;0;0;0;9.800000000000001;5.4;0;0;0;0;0;-1.3;.6000000000000014;-.0999999999999996;0;1.69;.3600000000000017;.0099999999999999;201604;.31168374;96.040001;29.16
1;10;0;0;0;0;0;8.300000000000001;10;0;0;0;0;0;0;.3000000000000007;.5999999999999996;0;0;.0900000000000004;.3599999999999996;201604;.46609205;68.889999;100
2;10;0;0;0;0;0;9.800000000000001;8.300000000000001;0;0;0;0;0;0;.9000000000000004;.8000000000000007;0;0;.8100000000000006;.6400000000000011;201604;.41136318;96.040001;68.889999
3;10;0;0;0;0;0;11;6.5;0;0;0;0;0;0;.1999999999999993;.9000000000000004;0;0;.0399999999999997;.8100000000000006;201604;.48592004;121;42.25
4;10;0;0;0;0;0;10.8;9.4;0;0;0;0;0;0;.7000000000000011;1.300000000000001;0;0;.4900000000000015;1.690000000000002;201604;.51845396;116.64;88.360001
5;10;0;0;0;0;0;10.7;9.1;0;.3;0;.09;0;.3;.7999999999999989;1.8;0;.09;.6399999999999984;3.239999999999999;201604;.55902815;114.49;82.809998
6;10;0;0;0;0;0;10.5;6.1;0;0;0;0;0;0;2.7;-.2000000000000002;0;0;7.290000000000001;.0400000000000001;201604;.47135797;110.25;37.209999
7;10;0;0;0;0;0;8.300000000000001;5.5;0;0;0;0;0;0;.6000000000000005;.9000000000000004;0;0;.3600000000000007;.8100000000000006;201604;.37577343;68.889999;30.25
1;10;0;0;0;0;0;7.6;4.2;0;0;0;0;0;0;1;.6000000000000001;0;0;1;.3600000000000001;201604;.50238311;57.759998;17.639999
2;10;0;0;0;0;0;3.3;6.3;.7;0;.4899999999999999;0;.7;0;-3.4;.2000000000000002;.4899999999999999;0;11.56;.0400000000000001;201604;.53337127;10.89;39.689999
3;10;0;0;0;0;0;6.7;4.5;0;0;0;0;0;-.2;1.3;.6000000000000001;0;.04;1.69;.3600000000000001;201604;.49622732;44.889999;20.25
4;10;0;0;0;0;0;6.2;5.8;.1;.1;.01;.01;.1;-1.4;-.3999999999999995;1.3;.01;1.96;.1599999999999996;1.69;201604;.48801598;38.439999;33.639999
5;10;0;0;0;0;0;9.6;7.9;0;0;0;0;0;0;.7999999999999989;1.2;0;0;.6399999999999984;1.44;201604;.66936159;92.160004;62.41
6;10;1;0;0;0;0;10.3;8.699999999999999;0;0;0;0;0;0;-.3999999999999986;.3999999999999986;0;0;.1599999999999989;.1599999999999989;201604;.51374793;106.09;75.690002
7;10;1;0;0;0;0;12.3;8.699999999999999;0;0;0;0;0;0;1.5;.0999999999999996;0;0;2.25;.0099999999999999;201605;.41091838;151.28999;75.690002
1;10;0;0;0;0;0;14.8;11;0;0;0;0;0;0;.4000000000000004;0;0;0;.1600000000000003;0;201605;.55311573;219.03999;121
2;10;0;0;0;0;0;16.4;12.8;0;0;0;0;0;0;.9999999999999982;-.0999999999999996;0;0;.9999999999999965;.0099999999999999;201605;.57911336;268.95999;163.84
3;10;0;0;0;0;0;12.1;12.8;0;0;0;0;0;0;1.5;0;0;0;2.25;0;201605;.68100995;146.41;163.84
4;10;0;1;0;0;0;15.7;17.6;0;0;0;0;0;0;1;.6000000000000014;0;0;1;.3600000000000017;201605;.4821339;246.49001;309.76001
5;10;0;0;0;0;0;17.6;17.5;0;0;0;0;0;0;.8000000000000007;1.300000000000001;0;0;.6400000000000011;1.690000000000002;201605;.92330354;309.76001;306.25
6;10;0;0;0;0;0;20;17.8;0;0;0;0;0;0;1.100000000000001;1.400000000000002;0;0;1.210000000000003;1.960000000000006;201605;.58656144;400;316.84
7;10;0;0;0;0;0;22.6;16.4;0;0;0;0;0;0;.8000000000000007;.6999999999999993;0;0;.6400000000000011;.489999999999999;201605;.5287087;510.76001;268.95999
1;10;0;0;0;0;0;23.7;20.1;0;0;0;0;0;0;1.399999999999999;0;0;0;1.959999999999996;0;201605;.59745622;561.69;404.01001
2;10;0;0;0;1;0;20.7;21.5;0;0;0;0;0;0;0;.6000000000000014;0;0;0;.3600000000000017;201605;.55111307;428.48999;462.25
3;10;0;0;0;0;0;22.1;12.3;0;0;0;0;0;0;.7000000000000028;.8000000000000007;0;0;.490000000000004;.6400000000000011;201605;.49018699;488.41;151.28999
4;10;0;0;0;1;0;17.3;11.6;0;0;0;0;0;0;1;.2999999999999989;0;0;1;.0899999999999994;201605;.53541732;299.29001;134.56
5;10;0;0;0;0;0;17.3;12.6;0;0;0;0;0;0;.6000000000000014;2;0;0;.3600000000000017;4;201605;.70265341;299.29001;158.75999
6;10;0;0;0;1;0;15.1;8.300000000000001;0;0;0;0;0;0;1.4;-.0999999999999996;0;0;1.960000000000001;.0099999999999999;201605;.4794215;228.00999;68.889999
7;10;0;1;0;0;0;10.5;5.9;0;0;0;0;0;-.4;1.4;-.0999999999999996;0;.16;1.960000000000001;.0099999999999999;201605;.3339245;110.25;34.810001
1;10;0;0;0;0;0;12.7;9.1;0;0;0;0;0;0;0;.6999999999999993;0;0;0;.489999999999999;201605;.4466216;161.28999;82.809998
2;10;0;0;0;0;0;12.2;10.3;0;0;0;0;0;0;.7999999999999989;.8000000000000007;0;0;.6399999999999984;.6400000000000011;201605;.38596487;148.84;106.09
3;10;0;0;0;0;0;13.3;11.6;0;0;0;0;0;0;.4000000000000004;-.3000000000000007;0;0;.1600000000000003;.0900000000000004;201605;.55578876;176.89;134.56
4;10;0;0;0;0;0;15.3;14.8;0;0;0;0;0;0;.3000000000000007;1.4;0;0;.0900000000000004;1.960000000000001;201605;.62593359;234.09;219.03999
5;10;0;0;0;0;0;16.5;14.1;0;0;0;0;0;0;0;1;0;0;0;1;201605;.70321602;272.25;198.81
6;10;0;0;0;0;0;17;13.7;0;0;0;0;0;0;1.4;-.2000000000000011;0;0;1.960000000000001;.0400000000000004;201605;.59736663;289;187.69
7;10;0;0;0;0;0;23.7;16.3;0;0;0;0;0;0;.5999999999999979;-.5999999999999979;0;0;.3599999999999974;.3599999999999974;201605;.46942061;561.69;265.69
1;10;0;0;0;0;0;20.5;17.1;0;0;0;0;0;0;.8999999999999986;-.5;0;0;.8099999999999974;.25;201605;.24619038;420.25;292.41
2;10;0;0;0;0;0;25.5;15.8;0;0;0;0;0;0;1.800000000000001;-1.099999999999998;0;0;3.240000000000002;1.209999999999995;201605;.56944382;650.25;249.64
3;10;0;0;0;0;0;24.4;13.6;0;0;0;0;0;0;1.099999999999998;-.5;0;0;1.209999999999995;.25;201605;.55096155;595.35999;184.96001
4;10;0;0;0;0;0;12.9;9.300000000000001;0;.8;0;.6400000000000001;0;.4;.3000000000000007;.1000000000000014;0;.16;.0900000000000004;.0100000000000003;201605;.54034084;166.41;86.489998
5;10;0;0;0;0;0;19.7;9.6;0;0;0;0;0;-.2;1.199999999999999;-.0999999999999996;0;.04;1.439999999999998;.0099999999999999;201605;.66764849;388.09;92.160004
6;10;0;0;0;0;0;20.1;12;0;0;0;0;0;0;1.800000000000001;0;0;0;3.240000000000002;0;201605;-.044725791;404.01001;144
7;10;0;0;0;0;0;22.2;13.2;0;0;0;0;0;0;.6999999999999993;.1999999999999993;0;0;.489999999999999;.0399999999999997;201605;-.13807181;492.84;174.24001
1;10;0;0;0;0;0;22.5;16.7;0;0;0;0;0;0;1.199999999999999;1.399999999999999;0;0;1.439999999999998;1.959999999999996;201605;.35154346;506.25;278.89001
2;10;0;0;0;0;0;0;18.5;5.5;0;30.25;0;4.6;0;-18.1;-.1999999999999993;21.16;0;327.6100000000001;.0399999999999997;201605;.60598743;0;342.25
3;10;0;0;0;0;0;23.7;17.2;0;0;0;0;0;0;-.1000000000000014;-.3000000000000007;0;0;.0100000000000003;.0900000000000004;201606;.60509348;561.69;295.84
4;10;0;0;0;0;0;24.7;22.5;0;0;0;0;0;0;.8000000000000007;2.800000000000001;0;0;.6400000000000011;7.840000000000004;201606;.73202807;610.09003;506.25
5;10;0;0;0;0;0;26.3;22.8;0;0;0;0;0;0;1.600000000000001;-1.399999999999999;0;0;2.560000000000005;1.959999999999996;201606;.83106881;691.69;519.84003
6;10;0;0;0;0;0;26.4;14.5;0;0;0;0;0;0;.7999999999999972;-.4000000000000004;0;0;.6399999999999955;.1600000000000003;201606;.69158959;696.96002;210.25
7;10;0;0;0;0;0;20.6;14.7;0;0;0;0;0;0;.3000000000000007;.0999999999999996;0;0;.0900000000000004;.0099999999999999;201606;.55673623;424.35999;216.09
1;10;1;0;0;0;0;17.6;13.4;0;0;0;0;0;0;-.1999999999999993;.3000000000000007;0;0;.0399999999999997;.0900000000000004;201606;.56521153;309.76001;179.56
2;10;0;0;0;0;0;20.1;22.7;0;0;0;0;0;0;1.400000000000002;1.099999999999998;0;0;1.960000000000006;1.209999999999995;201606;.62233466;404.01001;515.28998
3;10;0;0;0;0;0;15.4;9.6;0;0;0;0;0;-1.1;.8000000000000007;2.199999999999999;0;1.21;.6400000000000011;4.839999999999997;201606;.42685622;237.16;92.160004
4;10;0;0;0;0;0;19.4;11.4;0;0;0;0;0;0;1;.4000000000000004;0;0;1;.1600000000000003;201606;.73586035;376.35999;129.96001
5;10;0;0;0;0;0;17.7;10.7;0;0;0;0;0;0;.3000000000000007;.0999999999999996;0;0;.0900000000000004;.0099999999999999;201606;.43604228;313.29001;114.49
6;10;0;0;0;0;0;15.2;13.9;0;0;0;0;0;0;.1999999999999993;1.4;0;0;.0399999999999997;1.960000000000001;201606;.576774;231.03999;193.21001
7;10;0;0;0;0;0;18.7;14.9;0;0;0;0;0;0;1.099999999999998;-.2999999999999989;0;0;1.209999999999995;.0899999999999994;201606;.41239649;349.69;222.00999
1;10;0;0;0;0;0;14.7;18.9;0;0;0;0;0;0;-.5;.6999999999999993;0;0;.25;.489999999999999;201606;;216.09;357.20999
2;10;0;0;0;0;0;15.9;16.2;0;0;0;0;0;0;.5999999999999996;-1.300000000000001;0;0;.3599999999999996;1.690000000000002;201606;.57106805;252.81;262.44
3;10;0;0;0;0;0;0;16.5;0;0;0;0;0;0;-20.7;-.6999999999999993;0;0;428.49;.489999999999999;201606;.44047421;0;272.25
